年,州,国籍・地域,属性,罪種00,罪種01,罪種02,検挙人員
2011,無国籍,,,凶悪犯,強盗,,0
2011,国籍不明,,,凶悪犯,強盗,,0
2011,アジア州の国,韓国・朝鮮,,凶悪犯,放火,,17
2011,アジア州の国,中国,,凶悪犯,放火,,2
2011,アジア州の国,イラン,,凶悪犯,放火,,0
2011,アジア州の国,インド,,凶悪犯,放火,,0
2011,アジア州の国,インドネシア,,凶悪犯,放火,,0
2011,アジア州の国,スリランカ,,凶悪犯,放火,,0
2011,アジア州の国,タイ,,凶悪犯,放火,,0
2011,アジア州の国,パキスタン,,凶悪犯,放火,,0
2011,アジア州の国,バングラデシュ,,凶悪犯,放火,,0
2011,アジア州の国,フィリピン,,凶悪犯,放火,,2
2011,アジア州の国,ベトナム,,凶悪犯,放火,,0
2011,アジア州の国,マレーシア,,凶悪犯,放火,,0
2011,アジア州の国,その他,,凶悪犯,放火,,1
2011,ヨーロッパ州の国,イギリス,,凶悪犯,放火,,0
2011,ヨーロッパ州の国,イタリア,,凶悪犯,放火,,0
2011,ヨーロッパ州の国,ロシア,,凶悪犯,放火,,0
2011,ヨーロッパ州の国,ドイツ,,凶悪犯,放火,,0
2011,ヨーロッパ州の国,フランス,,凶悪犯,放火,,0
2011,ヨーロッパ州の国,その他,,凶悪犯,放火,,0
2011,南北アメリカ州の国,アメリカ,軍人,凶悪犯,放火,,0
2011,南北アメリカ州の国,アメリカ,軍属,凶悪犯,放火,,0
2011,南北アメリカ州の国,アメリカ,軍人・軍属の家族,凶悪犯,放火,,0
2011,南北アメリカ州の国,アメリカ,その他,凶悪犯,放火,,0
2011,南北アメリカ州の国,カナダ,,凶悪犯,放火,,0
2011,南北アメリカ州の国,ブラジル,,凶悪犯,放火,,2
2011,南北アメリカ州の国,その他,,凶悪犯,放火,,0
2011,アフリカ州の国,,,凶悪犯,放火,,0
2011,オセアニア州の国,,,凶悪犯,放火,,0
2011,無国籍,,,凶悪犯,放火,,0
2011,国籍不明,,,凶悪犯,放火,,0
2011,アジア州の国,韓国・朝鮮,,凶悪犯,強姦,,10
2011,アジア州の国,中国,,凶悪犯,強姦,,5
2011,アジア州の国,イラン,,凶悪犯,強姦,,0
2011,アジア州の国,インド,,凶悪犯,強姦,,0
2011,アジア州の国,インドネシア,,凶悪犯,強姦,,0
2011,アジア州の国,スリランカ,,凶悪犯,強姦,,0
2011,アジア州の国,タイ,,凶悪犯,強姦,,1
2011,アジア州の国,パキスタン,,凶悪犯,強姦,,1
2011,アジア州の国,バングラデシュ,,凶悪犯,強姦,,0
2011,アジア州の国,フィリピン,,凶悪犯,強姦,,1
2011,アジア州の国,ベトナム,,凶悪犯,強姦,,0
2011,アジア州の国,マレーシア,,凶悪犯,強姦,,0
2011,アジア州の国,その他,,凶悪犯,強姦,,7
2011,ヨーロッパ州の国,イギリス,,凶悪犯,強姦,,0
2011,ヨーロッパ州の国,イタリア,,凶悪犯,強姦,,0
2011,ヨーロッパ州の国,ロシア,,凶悪犯,強姦,,0
2011,ヨーロッパ州の国,ドイツ,,凶悪犯,強姦,,0
2011,ヨーロッパ州の国,フランス,,凶悪犯,強姦,,0
2011,ヨーロッパ州の国,その他,,凶悪犯,強姦,,0
2011,南北アメリカ州の国,アメリカ,軍人,凶悪犯,強姦,,1
2011,南北アメリカ州の国,アメリカ,軍属,凶悪犯,強姦,,1
2011,南北アメリカ州の国,アメリカ,軍人・軍属の家族,凶悪犯,強姦,,0
2011,南北アメリカ州の国,アメリカ,その他,凶悪犯,強姦,,2
2011,南北アメリカ州の国,カナダ,,凶悪犯,強姦,,0
2011,南北アメリカ州の国,ブラジル,,凶悪犯,強姦,,1
2011,南北アメリカ州の国,その他,,凶悪犯,強姦,,2
2011,アフリカ州の国,,,凶悪犯,強姦,,3
2011,オセアニア州の国,,,凶悪犯,強姦,,0
2011,無国籍,,,凶悪犯,強姦,,0
2011,国籍不明,,,凶悪犯,強姦,,0
2011,アジア州の国,韓国・朝鮮,,粗暴犯,暴行,,317
2011,アジア州の国,中国,,粗暴犯,暴行,,219
2011,アジア州の国,イラン,,粗暴犯,暴行,,0
2011,アジア州の国,インド,,粗暴犯,暴行,,5
2011,アジア州の国,インドネシア,,粗暴犯,暴行,,2
2011,アジア州の国,スリランカ,,粗暴犯,暴行,,8
2011,アジア州の国,タイ,,粗暴犯,暴行,,11
2011,アジア州の国,パキスタン,,粗暴犯,暴行,,6
2011,アジア州の国,バングラデシュ,,粗暴犯,暴行,,5
2011,アジア州の国,フィリピン,,粗暴犯,暴行,,73
2011,アジア州の国,ベトナム,,粗暴犯,暴行,,16
2011,アジア州の国,マレーシア,,粗暴犯,暴行,,2
2011,アジア州の国,その他,,粗暴犯,暴行,,29
2011,ヨーロッパ州の国,イギリス,,粗暴犯,暴行,,7
2011,ヨーロッパ州の国,イタリア,,粗暴犯,暴行,,1
2011,ヨーロッパ州の国,ロシア,,粗暴犯,暴行,,2
2011,ヨーロッパ州の国,ドイツ,,粗暴犯,暴行,,1
2011,ヨーロッパ州の国,フランス,,粗暴犯,暴行,,4
2011,ヨーロッパ州の国,その他,,粗暴犯,暴行,,4
2011,南北アメリカ州の国,アメリカ,軍人,粗暴犯,暴行,,0
2011,南北アメリカ州の国,アメリカ,軍属,粗暴犯,暴行,,2
2011,南北アメリカ州の国,アメリカ,軍人・軍属の家族,粗暴犯,暴行,,0
2011,南北アメリカ州の国,アメリカ,その他,粗暴犯,暴行,,33
2011,南北アメリカ州の国,カナダ,,粗暴犯,暴行,,5
2011,南北アメリカ州の国,ブラジル,,粗暴犯,暴行,,90
2011,南北アメリカ州の国,その他,,粗暴犯,暴行,,49
2011,アフリカ州の国,,,粗暴犯,暴行,,28
2011,オセアニア州の国,,,粗暴犯,暴行,,8
2011,無国籍,,,粗暴犯,暴行,,1
2011,国籍不明,,,粗暴犯,暴行,,0
2011,アジア州の国,韓国・朝鮮,,粗暴犯,傷害,,399
2011,アジア州の国,中国,,粗暴犯,傷害,,213
2011,アジア州の国,イラン,,粗暴犯,傷害,,5
2011,アジア州の国,インド,,粗暴犯,傷害,,5
2011,アジア州の国,インドネシア,,粗暴犯,傷害,,0
2011,アジア州の国,スリランカ,,粗暴犯,傷害,,14
2011,アジア州の国,タイ,,粗暴犯,傷害,,6
2011,アジア州の国,パキスタン,,粗暴犯,傷害,,14
2011,アジア州の国,バングラデシュ,,粗暴犯,傷害,,17
2011,アジア州の国,フィリピン,,粗暴犯,傷害,,81
2011,アジア州の国,ベトナム,,粗暴犯,傷害,,9
2011,アジア州の国,マレーシア,,粗暴犯,傷害,,0
2011,アジア州の国,その他,,粗暴犯,傷害,,32
2011,ヨーロッパ州の国,イギリス,,粗暴犯,傷害,,5
2011,ヨーロッパ州の国,イタリア,,粗暴犯,傷害,,0
2011,ヨーロッパ州の国,ロシア,,粗暴犯,傷害,,8
2011,ヨーロッパ州の国,ドイツ,,粗暴犯,傷害,,1
2011,ヨーロッパ州の国,フランス,,粗暴犯,傷害,,3
2011,ヨーロッパ州の国,その他,,粗暴犯,傷害,,7
2011,南北アメリカ州の国,アメリカ,軍人,粗暴犯,傷害,,7
2011,南北アメリカ州の国,アメリカ,軍属,粗暴犯,傷害,,3
2011,南北アメリカ州の国,アメリカ,軍人・軍属の家族,粗暴犯,傷害,,0
2011,南北アメリカ州の国,アメリカ,その他,粗暴犯,傷害,,29
2011,南北アメリカ州の国,カナダ,,粗暴犯,傷害,,5
2011,南北アメリカ州の国,ブラジル,,粗暴犯,傷害,,66
2011,南北アメリカ州の国,その他,,粗暴犯,傷害,,38
2011,アフリカ州の国,,,粗暴犯,傷害,,26
2011,オセアニア州の国,,,粗暴犯,傷害,,7
2011,無国籍,,,粗暴犯,傷害,,1
2011,国籍不明,,,粗暴犯,傷害,,0
2011,アジア州の国,韓国・朝鮮,,粗暴犯,脅迫,,25
2011,アジア州の国,中国,,粗暴犯,脅迫,,8
2011,アジア州の国,イラン,,粗暴犯,脅迫,,0
2011,アジア州の国,インド,,粗暴犯,脅迫,,1
2011,アジア州の国,インドネシア,,粗暴犯,脅迫,,0
2011,アジア州の国,スリランカ,,粗暴犯,脅迫,,0
2011,アジア州の国,タイ,,粗暴犯,脅迫,,1
2011,アジア州の国,パキスタン,,粗暴犯,脅迫,,0
2011,アジア州の国,バングラデシュ,,粗暴犯,脅迫,,0
2011,アジア州の国,フィリピン,,粗暴犯,脅迫,,3
2011,アジア州の国,ベトナム,,粗暴犯,脅迫,,1
2011,アジア州の国,マレーシア,,粗暴犯,脅迫,,0
2011,アジア州の国,その他,,粗暴犯,脅迫,,1
2011,ヨーロッパ州の国,イギリス,,粗暴犯,脅迫,,0
2011,ヨーロッパ州の国,イタリア,,粗暴犯,脅迫,,0
2011,ヨーロッパ州の国,ロシア,,粗暴犯,脅迫,,0
2011,ヨーロッパ州の国,ドイツ,,粗暴犯,脅迫,,0
2011,ヨーロッパ州の国,フランス,,粗暴犯,脅迫,,0
2011,ヨーロッパ州の国,その他,,粗暴犯,脅迫,,0
2011,南北アメリカ州の国,アメリカ,軍人,粗暴犯,脅迫,,0
2011,南北アメリカ州の国,アメリカ,軍属,粗暴犯,脅迫,,0
2011,南北アメリカ州の国,アメリカ,軍人・軍属の家族,粗暴犯,脅迫,,0
2011,南北アメリカ州の国,アメリカ,その他,粗暴犯,脅迫,,2
2011,南北アメリカ州の国,カナダ,,粗暴犯,脅迫,,0
2011,南北アメリカ州の国,ブラジル,,粗暴犯,脅迫,,0
2011,南北アメリカ州の国,その他,,粗暴犯,脅迫,,1
2011,アフリカ州の国,,,粗暴犯,脅迫,,2
2011,オセアニア州の国,,,粗暴犯,脅迫,,1
2011,無国籍,,,粗暴犯,脅迫,,0
2011,国籍不明,,,粗暴犯,脅迫,,0
2011,アジア州の国,韓国・朝鮮,,粗暴犯,恐喝,,59
2011,アジア州の国,中国,,粗暴犯,恐喝,,6
2011,アジア州の国,イラン,,粗暴犯,恐喝,,0
2011,アジア州の国,インド,,粗暴犯,恐喝,,0
2011,アジア州の国,インドネシア,,粗暴犯,恐喝,,0
2011,アジア州の国,スリランカ,,粗暴犯,恐喝,,1
2011,アジア州の国,タイ,,粗暴犯,恐喝,,2
2011,アジア州の国,パキスタン,,粗暴犯,恐喝,,0
2011,アジア州の国,バングラデシュ,,粗暴犯,恐喝,,0
2011,アジア州の国,フィリピン,,粗暴犯,恐喝,,2
2011,アジア州の国,ベトナム,,粗暴犯,恐喝,,0
2011,アジア州の国,マレーシア,,粗暴犯,恐喝,,0
2011,アジア州の国,その他,,粗暴犯,恐喝,,4
2011,ヨーロッパ州の国,イギリス,,粗暴犯,恐喝,,0
2011,ヨーロッパ州の国,イタリア,,粗暴犯,恐喝,,0
2011,ヨーロッパ州の国,ロシア,,粗暴犯,恐喝,,0
2011,ヨーロッパ州の国,ドイツ,,粗暴犯,恐喝,,0
2011,ヨーロッパ州の国,フランス,,粗暴犯,恐喝,,0
2011,ヨーロッパ州の国,その他,,粗暴犯,恐喝,,0
2011,南北アメリカ州の国,アメリカ,軍人,粗暴犯,恐喝,,0
2011,南北アメリカ州の国,アメリカ,軍属,粗暴犯,恐喝,,0
2011,南北アメリカ州の国,アメリカ,軍人・軍属の家族,粗暴犯,恐喝,,0
2011,南北アメリカ州の国,アメリカ,その他,粗暴犯,恐喝,,0
2011,南北アメリカ州の国,カナダ,,粗暴犯,恐喝,,0
2011,南北アメリカ州の国,ブラジル,,粗暴犯,恐喝,,6
2011,南北アメリカ州の国,その他,,粗暴犯,恐喝,,5
2011,アフリカ州の国,,,粗暴犯,恐喝,,5
2011,オセアニア州の国,,,粗暴犯,恐喝,,0
2011,無国籍,,,粗暴犯,恐喝,,1
2011,国籍不明,,,粗暴犯,恐喝,,0
2011,アジア州の国,韓国・朝鮮,,窃盗犯,侵入盗,,144
2011,アジア州の国,中国,,窃盗犯,侵入盗,,125
2011,アジア州の国,イラン,,窃盗犯,侵入盗,,0
2011,アジア州の国,インド,,窃盗犯,侵入盗,,3
2011,アジア州の国,インドネシア,,窃盗犯,侵入盗,,0
2011,アジア州の国,スリランカ,,窃盗犯,侵入盗,,1
2011,アジア州の国,タイ,,窃盗犯,侵入盗,,3
2011,アジア州の国,パキスタン,,窃盗犯,侵入盗,,0
2011,アジア州の国,バングラデシュ,,窃盗犯,侵入盗,,2
2011,アジア州の国,フィリピン,,窃盗犯,侵入盗,,16
2011,アジア州の国,ベトナム,,窃盗犯,侵入盗,,11
2011,アジア州の国,マレーシア,,窃盗犯,侵入盗,,1
2011,アジア州の国,その他,,窃盗犯,侵入盗,,4
2011,ヨーロッパ州の国,イギリス,,窃盗犯,侵入盗,,0
2011,ヨーロッパ州の国,イタリア,,窃盗犯,侵入盗,,1
2011,ヨーロッパ州の国,ロシア,,窃盗犯,侵入盗,,4
2011,ヨーロッパ州の国,ドイツ,,窃盗犯,侵入盗,,0
2011,ヨーロッパ州の国,フランス,,窃盗犯,侵入盗,,0
2011,ヨーロッパ州の国,その他,,窃盗犯,侵入盗,,1
2011,南北アメリカ州の国,アメリカ,軍人,窃盗犯,侵入盗,,7
2011,南北アメリカ州の国,アメリカ,軍属,窃盗犯,侵入盗,,0
2011,南北アメリカ州の国,アメリカ,軍人・軍属の家族,窃盗犯,侵入盗,,0
2011,南北アメリカ州の国,アメリカ,その他,窃盗犯,侵入盗,,5
2011,南北アメリカ州の国,カナダ,,窃盗犯,侵入盗,,2
2011,南北アメリカ州の国,ブラジル,,窃盗犯,侵入盗,,28
2011,南北アメリカ州の国,その他,,窃盗犯,侵入盗,,19
2011,アフリカ州の国,,,窃盗犯,侵入盗,,7
2011,オセアニア州の国,,,窃盗犯,侵入盗,,0
2011,無国籍,,,窃盗犯,侵入盗,,0
2011,国籍不明,,,窃盗犯,侵入盗,,0
2011,アジア州の国,韓国・朝鮮,,知能犯,詐欺,,149
2011,アジア州の国,中国,,知能犯,詐欺,,89
2011,アジア州の国,イラン,,知能犯,詐欺,,0
2011,アジア州の国,インド,,知能犯,詐欺,,3
2011,アジア州の国,インドネシア,,知能犯,詐欺,,1
2011,アジア州の国,スリランカ,,知能犯,詐欺,,6
2011,アジア州の国,タイ,,知能犯,詐欺,,2
2011,アジア州の国,パキスタン,,知能犯,詐欺,,2
2011,アジア州の国,バングラデシュ,,知能犯,詐欺,,2
2011,アジア州の国,フィリピン,,知能犯,詐欺,,10
2011,アジア州の国,ベトナム,,知能犯,詐欺,,17
2011,アジア州の国,マレーシア,,知能犯,詐欺,,0
2011,アジア州の国,その他,,知能犯,詐欺,,8
2011,ヨーロッパ州の国,イギリス,,知能犯,詐欺,,0
2011,ヨーロッパ州の国,イタリア,,知能犯,詐欺,,0
2011,ヨーロッパ州の国,ロシア,,知能犯,詐欺,,0
2011,ヨーロッパ州の国,ドイツ,,知能犯,詐欺,,0
2011,ヨーロッパ州の国,フランス,,知能犯,詐欺,,0
2011,ヨーロッパ州の国,その他,,知能犯,詐欺,,2
2011,南北アメリカ州の国,アメリカ,軍人,知能犯,詐欺,,1
2011,南北アメリカ州の国,アメリカ,軍属,知能犯,詐欺,,0
2011,南北アメリカ州の国,アメリカ,軍人・軍属の家族,知能犯,詐欺,,0
2011,南北アメリカ州の国,アメリカ,その他,知能犯,詐欺,,1
2011,南北アメリカ州の国,カナダ,,知能犯,詐欺,,0
2011,南北アメリカ州の国,ブラジル,,知能犯,詐欺,,14
2011,南北アメリカ州の国,その他,,知能犯,詐欺,,7
2011,アフリカ州の国,,,知能犯,詐欺,,10
2011,オセアニア州の国,,,知能犯,詐欺,,3
2011,無国籍,,,知能犯,詐欺,,0
2011,国籍不明,,,知能犯,詐欺,,0
2011,アジア州の国,韓国・朝鮮,,知能犯,横領,,3
2011,アジア州の国,中国,,知能犯,横領,,4
2011,アジア州の国,イラン,,知能犯,横領,,0
2011,アジア州の国,インド,,知能犯,横領,,0
2011,アジア州の国,インドネシア,,知能犯,横領,,0
2011,アジア州の国,スリランカ,,知能犯,横領,,0
2011,アジア州の国,タイ,,知能犯,横領,,0
2011,アジア州の国,パキスタン,,知能犯,横領,,2
2011,アジア州の国,バングラデシュ,,知能犯,横領,,0
2011,アジア州の国,フィリピン,,知能犯,横領,,0
2011,アジア州の国,ベトナム,,知能犯,横領,,0
2011,アジア州の国,マレーシア,,知能犯,横領,,0
2011,アジア州の国,その他,,知能犯,横領,,1
2011,ヨーロッパ州の国,イギリス,,知能犯,横領,,0
2011,ヨーロッパ州の国,イタリア,,知能犯,横領,,0
2011,ヨーロッパ州の国,ロシア,,知能犯,横領,,0
2011,ヨーロッパ州の国,ドイツ,,知能犯,横領,,0
2011,ヨーロッパ州の国,フランス,,知能犯,横領,,0
2011,ヨーロッパ州の国,その他,,知能犯,横領,,0
2011,南北アメリカ州の国,アメリカ,軍人,知能犯,横領,,0
2011,南北アメリカ州の国,アメリカ,軍属,知能犯,横領,,0
2011,南北アメリカ州の国,アメリカ,軍人・軍属の家族,知能犯,横領,,0
2011,南北アメリカ州の国,アメリカ,その他,知能犯,横領,,2
2011,南北アメリカ州の国,カナダ,,知能犯,横領,,0
2011,南北アメリカ州の国,ブラジル,,知能犯,横領,,2
2011,南北アメリカ州の国,その他,,知能犯,横領,,1
2011,アフリカ州の国,,,知能犯,横領,,0
2011,オセアニア州の国,,,知能犯,横領,,0
2011,無国籍,,,知能犯,横領,,0
2011,国籍不明,,,知能犯,横領,,0
2011,アジア州の国,韓国・朝鮮,,知能犯,偽造,通貨偽造,0
2011,アジア州の国,中国,,知能犯,偽造,通貨偽造,1
2011,アジア州の国,イラン,,知能犯,偽造,通貨偽造,0
2011,アジア州の国,インド,,知能犯,偽造,通貨偽造,0
2011,アジア州の国,インドネシア,,知能犯,偽造,通貨偽造,0
2011,アジア州の国,スリランカ,,知能犯,偽造,通貨偽造,1
2011,アジア州の国,タイ,,知能犯,偽造,通貨偽造,0
2011,アジア州の国,パキスタン,,知能犯,偽造,通貨偽造,0
2011,アジア州の国,バングラデシュ,,知能犯,偽造,通貨偽造,0
2011,アジア州の国,フィリピン,,知能犯,偽造,通貨偽造,0
2011,アジア州の国,ベトナム,,知能犯,偽造,通貨偽造,0
2011,アジア州の国,マレーシア,,知能犯,偽造,通貨偽造,0
2011,アジア州の国,その他,,知能犯,偽造,通貨偽造,0
2011,ヨーロッパ州の国,イギリス,,知能犯,偽造,通貨偽造,0
2011,ヨーロッパ州の国,イタリア,,知能犯,偽造,通貨偽造,0
2011,ヨーロッパ州の国,ロシア,,知能犯,偽造,通貨偽造,0
2011,ヨーロッパ州の国,ドイツ,,知能犯,偽造,通貨偽造,0
2011,ヨーロッパ州の国,フランス,,知能犯,偽造,通貨偽造,0
2011,ヨーロッパ州の国,その他,,知能犯,偽造,通貨偽造,0
2011,南北アメリカ州の国,アメリカ,軍人,知能犯,偽造,通貨偽造,0
2011,南北アメリカ州の国,アメリカ,軍属,知能犯,偽造,通貨偽造,0
2011,南北アメリカ州の国,アメリカ,軍人・軍属の家族,知能犯,偽造,通貨偽造,0
2011,南北アメリカ州の国,アメリカ,その他,知能犯,偽造,通貨偽造,0
2011,南北アメリカ州の国,カナダ,,知能犯,偽造,通貨偽造,0
2011,南北アメリカ州の国,ブラジル,,知能犯,偽造,通貨偽造,2
2011,南北アメリカ州の国,その他,,知能犯,偽造,通貨偽造,1
2011,アフリカ州の国,,,知能犯,偽造,通貨偽造,0
2011,オセアニア州の国,,,知能犯,偽造,通貨偽造,1
2011,無国籍,,,知能犯,偽造,通貨偽造,0
2011,国籍不明,,,知能犯,偽造,通貨偽造,0
2011,アジア州の国,韓国・朝鮮,,知能犯,偽造,文書偽造,22
2011,アジア州の国,中国,,知能犯,偽造,文書偽造,167
2011,アジア州の国,イラン,,知能犯,偽造,文書偽造,9
2011,アジア州の国,インド,,知能犯,偽造,文書偽造,0
2011,アジア州の国,インドネシア,,知能犯,偽造,文書偽造,2
2011,アジア州の国,スリランカ,,知能犯,偽造,文書偽造,3
2011,アジア州の国,タイ,,知能犯,偽造,文書偽造,2
2011,アジア州の国,パキスタン,,知能犯,偽造,文書偽造,6
2011,アジア州の国,バングラデシュ,,知能犯,偽造,文書偽造,4
2011,アジア州の国,フィリピン,,知能犯,偽造,文書偽造,50
2011,アジア州の国,ベトナム,,知能犯,偽造,文書偽造,15
2011,アジア州の国,マレーシア,,知能犯,偽造,文書偽造,0
2011,アジア州の国,その他,,知能犯,偽造,文書偽造,0
2011,ヨーロッパ州の国,イギリス,,知能犯,偽造,文書偽造,1
2011,ヨーロッパ州の国,イタリア,,知能犯,偽造,文書偽造,0
2011,ヨーロッパ州の国,ロシア,,知能犯,偽造,文書偽造,1
2011,ヨーロッパ州の国,ドイツ,,知能犯,偽造,文書偽造,0
2011,ヨーロッパ州の国,フランス,,知能犯,偽造,文書偽造,0
2011,ヨーロッパ州の国,その他,,知能犯,偽造,文書偽造,1
2011,南北アメリカ州の国,アメリカ,軍人,知能犯,偽造,文書偽造,0
2011,南北アメリカ州の国,アメリカ,軍属,知能犯,偽造,文書偽造,0
2011,南北アメリカ州の国,アメリカ,軍人・軍属の家族,知能犯,偽造,文書偽造,0
2011,南北アメリカ州の国,アメリカ,その他,知能犯,偽造,文書偽造,0
2011,南北アメリカ州の国,カナダ,,知能犯,偽造,文書偽造,0
2011,南北アメリカ州の国,ブラジル,,知能犯,偽造,文書偽造,1
2011,南北アメリカ州の国,その他,,知能犯,偽造,文書偽造,11
2011,アフリカ州の国,,,知能犯,偽造,文書偽造,2
2011,オセアニア州の国,,,知能犯,偽造,文書偽造,0
2011,無国籍,,,知能犯,偽造,文書偽造,0
2011,国籍不明,,,知能犯,偽造,文書偽造,0
2011,アジア州の国,韓国・朝鮮,,知能犯,偽造,有価証券偽造,1
2011,アジア州の国,中国,,知能犯,偽造,有価証券偽造,0
2011,アジア州の国,イラン,,知能犯,偽造,有価証券偽造,0
2011,アジア州の国,インド,,知能犯,偽造,有価証券偽造,0
2011,アジア州の国,インドネシア,,知能犯,偽造,有価証券偽造,0
2011,アジア州の国,スリランカ,,知能犯,偽造,有価証券偽造,0
2011,アジア州の国,タイ,,知能犯,偽造,有価証券偽造,0
2011,アジア州の国,パキスタン,,知能犯,偽造,有価証券偽造,0
2011,アジア州の国,バングラデシュ,,知能犯,偽造,有価証券偽造,0
2011,アジア州の国,フィリピン,,知能犯,偽造,有価証券偽造,2
2011,アジア州の国,ベトナム,,知能犯,偽造,有価証券偽造,0
2011,アジア州の国,マレーシア,,知能犯,偽造,有価証券偽造,0
2011,アジア州の国,その他,,知能犯,偽造,有価証券偽造,0
2011,ヨーロッパ州の国,イギリス,,知能犯,偽造,有価証券偽造,0
2011,ヨーロッパ州の国,イタリア,,知能犯,偽造,有価証券偽造,0
2011,ヨーロッパ州の国,ロシア,,知能犯,偽造,有価証券偽造,0
2011,ヨーロッパ州の国,ドイツ,,知能犯,偽造,有価証券偽造,0
2011,ヨーロッパ州の国,フランス,,知能犯,偽造,有価証券偽造,0
2011,ヨーロッパ州の国,その他,,知能犯,偽造,有価証券偽造,0
2011,南北アメリカ州の国,アメリカ,軍人,知能犯,偽造,有価証券偽造,0
2011,南北アメリカ州の国,アメリカ,軍属,知能犯,偽造,有価証券偽造,0
2011,南北アメリカ州の国,アメリカ,軍人・軍属の家族,知能犯,偽造,有価証券偽造,0
2011,南北アメリカ州の国,アメリカ,その他,知能犯,偽造,有価証券偽造,0
2011,南北アメリカ州の国,カナダ,,知能犯,偽造,有価証券偽造,0
2011,南北アメリカ州の国,ブラジル,,知能犯,偽造,有価証券偽造,0
2011,南北アメリカ州の国,その他,,知能犯,偽造,有価証券偽造,0
2011,アフリカ州の国,,,知能犯,偽造,有価証券偽造,0
2011,オセアニア州の国,,,知能犯,偽造,有価証券偽造,1
2011,無国籍,,,知能犯,偽造,有価証券偽造,0
2011,国籍不明,,,知能犯,偽造,有価証券偽造,0
2011,アジア州の国,韓国・朝鮮,,風俗犯,賭博,,16
